StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q75,GENDER,EDU,RACE,RACE_7_TEXT,AGE_CAT,SOCIAL_1,SOCIAL_2,SOCIAL_3,SOCIAL_4,KNOW_EDU,KNOW_HELP,AI,FOLLOW,IDEO_1,PARTY7,PPID_1,PPID_2,PPID_3,PPID_4,CHECK,CHECK_6_TEXT,BEN_3_1,BEN_3_2,BEN_3_3,IMM_3_1,IMM_3_2,IMM_3_3,TRUMP_ECON_3_1,TRUMP_ECON_3_2,TRUMP_ECON_3_3,FAIR,BIASED,TRUST,AGREE,CIVIL_FAIR,CIVIL_BIASED,CIVIL_TRUST,CIVIL_AGREE,FACTS_FAIR,FACTS_BIASED,FACTS_TRUST,FACTS_AGREE,DEC_FAIR,DEC_BIASED,DEC_TRUST,DEC_AGREE,IMM_AGREE,IMM_QUALITY,IMM_CRED,IMM_BIASED,BEN_AGREE,BEN_QUALITY,BEN_CRED,BEN_BIASED,TE_AGREE,TE_QUALITY,TE_CRED,TE_BIASED,OPEN,AGE,RELIGION,RELIGION_11_TEXT,BORN_AGAIN,INCOME,condition,pro,pid,psid,screen,caps_person_mod,lc_moderator,caps_moderator,lc_trained,lc_person,lc_journo,lc_journo_verb,lc_person_pronoun,lc_no_artilce,lc_analysis,lc_person_pronoun_no_article,lc_write_gen,lc_write_gen_post,lc_this_person,lc_wrote_gen_post,lc_generating,lc_this_mod,party,own_imm_lib,own_ben_lib,own_trump_lib,imm_lib,ben_lib,trump_lib
11/28/2019 11:35,11/28/2019 11:48,0,66.67.17.44,100,810,1,11/28/2019 11:48,R_21iSYiDrdXWNZ7t,,,,,43.08009338,-77.63420105,anonymous,EN,1,2,6,5,,5,2,3,1,3,"1,2,3,4",3,"1,2,3,8,9,10",8,8,6,5,4,4,1,2,,10,3,2,3,7,5,1,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,62,2,,2,3,2,1,1502175444,KS_G9QDMwM3j3csVqpTZxg**,,A person moderating the discussions,a moderator,A moderator,a trained person,a person,editors and journalists,editors and journalists are,a person who,person,an analysis,person who,written,written and posted,a person,wrote and posted,posting,a moderator,Republican,5,5,5,1,1,1
11/28/2019 11:30,11/28/2019 11:49,0,74.99.76.13,100,1172,1,11/28/2019 11:49,R_2VOb5Q0mZCYyOEU,,,,,36.87210083,-76.3884964,anonymous,EN,1,2,5,5,,6,4,4,3,4,5,3,"1,2",21,10,7,6,7,7,5,2,,9,13,7,12,13,11,13,13,13,1,3,1,3,3,4,2,2,5,5,4,4,1,1,2,1,1,1,1,1,1,3,2,4,1,1,1,1,,68,1,,1,18,2,0,1514057442,KS_G9QDMwM1VtQI4mPI5Tw**,,A person moderating the discussions,a moderator,A moderator,a trained person,a person,editors and journalists,editors and journalists are,a person who,person,an analysis,person who,written,written and posted,a person,wrote and posted,posting,a moderator,Republican,12,9.666666667,13,1,1,1
11/28/2019 11:45,11/28/2019 11:49,0,76.253.69.82,100,246,1,11/28/2019 11:49,R_3Odc0Lj8oHK64f7,,,,,30.17129517,-97.61519623,anonymous,EN,1,2,3,5,,4,2,3,2,1,5,1,11,1,5,4,4,4,4,4,2,,7,1,1,7,7,7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,45,12,,,2,2,1,1507998223,KS_G9QDMwM1l6mxh6JUQng**,,A person moderating the discussions,a moderator,A moderator,a trained person,a person,editors and journalists,editors and journalists are,a person who,person,an analysis,person who,written,written and posted,a person,wrote and posted,posting,a moderator,independent,7,3,7,0,1,1
11/28/2019 11:32,11/28/2019 11:50,0,68.107.40.11,100,1040,1,11/28/2019 11:50,R_3HncWAgdFyE0nJG,,,,,32.7203064,-117.1551971,anonymous,EN,1,2,4,5,,3,1,1,1,2,5,2,"1,2,4,6",7,6,4,6,4,6,4,2,,7,3,1,7,7,7,6,7,7,5,4,3,4,3,4,3,4,3,4,4,4,3,5,4,4,4,4,4,5,4,5,4,4,4,4,4,5,,36,12,,,9,1,0,1502400626,KS_G9QDMwM0IH_abVllW8w**,,An AI trained to moderate discussions,an AI trained to moderate,An AI trained to moderate,a trained AI,an AI,an AI,an AI is,an AI that,AI,computational models,AI that,generated,generated and posted,an AI,generated and posted,generating,an AI,independent,7,3.666666667,6.666666667,1,0,0
11/28/2019 11:45,11/28/2019 11:51,0,98.214.38.253,100,326,1,11/28/2019 11:51,R_1N34da2420zOAwC,,,,,39.93110657,-91.37609863,anonymous,EN,1,2,5,6,,3,5,4,5,4,1,4,"1,2,3",21,10,1,7,6,7,7,5,,12,11,13,11,12,13,13,11,12,7,1,7,7,7,1,7,7,7,1,7,7,7,1,7,7,7,7,7,1,7,1,7,1,7,1,7,1,,35,1,,1,25,3,0,1662202668,KS_G9QDMwM0BUiHMxEzvZw**,,An AI-assisted person who is trained to moderate discussions,a moderator aided by AI,A moderator aided by AI,a trained person aided by AI,a person aided by AI,editors and journalists aided by AI,editors and journalists aided by AI are,a person assisted by an AI who,AI-assisted person,an analysis of computational models,person assisted by an AI who,created,generated and posted,an AI-assisted person,generated and posted,generating,an AI-assisted moderator,Democrat,12,12,12,1,1,1
11/28/2019 11:50,11/28/2019 11:51,0,67.143.208.53,100,62,1,11/28/2019 11:51,R_23ZGPjheNlvE6t7,,,,,37.75100708,-97.8219986,anonymous,EN,1,1,7,5,,6,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1506039865,KS_G9QDMwM2o_0gx0nXjMQ**,no_comment_or_social,,,,,,,,,,,,,,,,,,,,,,,,
11/28/2019 11:44,11/28/2019 11:51,0,69.136.122.13,100,426,1,11/28/2019 11:51,R_3RgcpkudBVYNk9e,,,,,32.30389404,-110.8367996,anonymous,EN,1,2,6,5,,6,1,1,3,4,5,1,11,21,8,7,7,7,7,2,2,,13,6,1,13,13,13,7,13,11,4,2,2,4,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,4,5,7,4,4,2,2,,75,2,,2,18,3,0,1662578574,KS_G9QDMwM1PBfSvALlFlw**,,An AI-assisted person who is trained to moderate discussions,a moderator aided by AI,A moderator aided by AI,a trained person aided by AI,a person aided by AI,editors and journalists aided by AI,editors and journalists aided by AI are,a person assisted by an AI who,AI-assisted person,an analysis of computational models,person assisted by an AI who,created,generated and posted,an AI-assisted person,generated and posted,generating,an AI-assisted moderator,Republican,13,6.666666667,10.33333333,1,0,1
11/28/2019 11:43,11/28/2019 11:54,0,66.176.117.113,100,610,1,11/28/2019 11:54,R_3kpI7yfxordOAtQ,,,,,25.77029419,-80.2071991,anonymous,EN,1,2,5,5,,6,5,5,1,5,5,4,"1,7,9,10",21,0,1,7,6,7,2,2,,1,1,1,1,3,1,1,1,1,7,7,7,7,7,7,7,7,7,7,7,4,7,7,7,4,1,1,1,1,1,1,1,1,1,1,1,1,,70,9,,,14,1,0,1455725716,KS_G9QDMwM3cRp9tIyYa0A**,,An AI trained to moderate discussions,an AI trained to moderate,An AI trained to moderate,a trained AI,an AI,an AI,an AI is,an AI that,AI,computational models,AI that,generated,generated and posted,an AI,generated and posted,generating,an AI,Democrat,1.666666667,1,1,0,0,0
11/28/2019 11:44,11/28/2019 11:54,0,97.100.121.31,100,615,1,11/28/2019 11:54,R_3g1qGZvZ2PHb70L,,,,,28.09460449,-81.49900055,anonymous,EN,1,1,7,5,,6,1,2,1,1,5,1,"7,8,9,10",21,5,6,4,3,4,1,2,,7,4,3,1,3,1,6,7,7,4,5,4,4,4,7,4,4,4,6,4,4,4,6,4,4,7,7,7,7,4,4,4,6,2,3,3,4,,65,2,,2,24,1,1,1503520354,KS_G9QDMwM1_qV12RHej5Q**,,An AI trained to moderate discussions,an AI trained to moderate,An AI trained to moderate,a trained AI,an AI,an AI,an AI is,an AI that,AI,computational models,AI that,generated,generated and posted,an AI,generated and posted,generating,an AI,Republican,1.666666667,4.666666667,6.666666667,1,1,1
11/28/2019 11:43,11/28/2019 11:58,0,104.35.211.7,100,844,1,11/28/2019 11:58,R_3LYbAq05r4TznJr,,,,,33.66470337,-117.966301,anonymous,EN,1,1,7,6,,6,4,4,2,3,4,3,3,21,9,1,7,7,7,5,2,,4,4,6,4,2,4,3,1,11,6,2,1,4,3,2,1,4,4,4,1,4,2,3,1,2,7,4,4,4,1,4,3,4,7,4,3,4,,65,12,,,25,1,1,1506036572,KS_G9QDMwM0S2WaZ4TzbhA**,,An AI trained to moderate discussions,an AI trained to moderate,An AI trained to moderate,a trained AI,an AI,an AI,an AI is,an AI that,AI,computational models,AI that,generated,generated and posted,an AI,generated and posted,generating,an AI,Democrat,3.333333333,4.666666667,5,1,1,1
11/28/2019 11:57,11/28/2019 11:58,0,98.24.242.198,100,68,1,11/28/2019 11:58,R_uka4FJkEHPD0gCt,,,,,34.2644043,-78.05909729,anonymous,EN,1,1,6,5,,5,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1501186418,KS_G9QDMwM2SNZ8mHgyy2g**,no_comment_or_social,,,,,,,,,,,,,,,,,,,,,,,,
11/28/2019 11:46,11/28/2019 11:58,0,73.56.135.37,100,720,1,11/28/2019 11:58,R_yqC6P97fd7HWHF7,,,,,25.81530762,-80.35769653,anonymous,EN,1,2,6,5,,2,5,5,5,5,5,4,"1,2,3,4,5,6",21,10,7,7,7,7,7,2,,13,13,1,2,1,1,1,1,13,7,7,7,7,4,5,5,6,7,7,7,7,4,4,4,5,7,7,7,7,7,7,7,7,1,1,1,1,,37,1,,1,13,2,1,1561161712,KS_G9QDMwM0IMUaxcKJuUA**,,A person moderating the discussions,a moderator,A moderator,a trained person,a person,editors and journalists,editors and journalists are,a person who,person,an analysis,person who,written,written and posted,a person,wrote and posted,posting,a moderator,Republican,1.333333333,9,5,1,0,1
11/28/2019 11:50,11/28/2019 11:58,0,96.227.147.50,100,524,1,11/28/2019 11:58,R_3sb8oHSrnq7T08E,,,,,39.293396,-75.60179901,anonymous,EN,1,2,3,6,,5,5,5,4,4,5,3,1,6,3,2,5,4,4,2,2,,7,5,5,6,10,9,6,9,9,3,5,4,3,3,3,5,5,3,4,4,3,3,4,4,4,3,4,4,3,3,4,3,3,3,4,4,3,,55,13,,1,8,3,0,1455355493,KS_G9QDMwM3zTzEQsdcPGQ**,,An AI-assisted person who is trained to moderate discussions,a moderator aided by AI,A moderator aided by AI,a trained person aided by AI,a person aided by AI,editors and journalists aided by AI,editors and journalists aided by AI are,a person assisted by an AI who,AI-assisted person,an analysis of computational models,person assisted by an AI who,created,generated and posted,an AI-assisted person,generated and posted,generating,an AI-assisted moderator,Democrat,8.333333333,5.666666667,8,1,0,1
11/28/2019 11:49,11/28/2019 11:59,0,99.190.116.183,100,581,1,11/28/2019 11:59,R_1F3AtJcEDKrQV1p,,,,,34.13009644,-117.2043991,anonymous,EN,1,1,5,5,,5,3,3,3,3,1,2,"1,7,8,9",20,10,7,5,5,5,5,2,,11,3,3,11,11,11,12,11,12,6,5,6,6,5,6,6,5,4,5,5,6,4,4,4,5,3,3,3,4,5,5,5,5,3,3,3,4,,55,13,,1,25,2,0,1638029961,KS_G9QDMwM0gDUAxYDEU3Q**,,A person moderating the discussions,a moderator,A moderator,a trained person,a person,editors and journalists,editors and journalists are,a person who,person,an analysis,person who,written,written and posted,a person,wrote and posted,posting,a moderator,Republican,11,5.666666667,11.66666667,1,0,1
11/28/2019 11:45,11/28/2019 11:59,0,68.225.192.102,100,823,1,11/28/2019 11:59,R_1jx4veFVvjpx6uc,,,,,33.43060303,-111.9255981,anonymous,EN,1,2,5,5,,5,3,4,3,4,4,3,"1,8",21,10,7,7,6,7,5,2,,4,11,4,10,13,13,13,13,13,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,,63,2,,1,13,2,0,1547247902,KS_G9QDMwM1ofw-b1GivzQ**,,A person moderating the discussions,a moderator,A moderator,a trained person,a person,editors and journalists,editors and journalists are,a person who,person,an analysis,person who,written,written and posted,a person,wrote and posted,posting,a moderator,Republican,12,6.333333333,13,1,0,1
11/28/2019 11:51,11/28/2019 12:01,0,76.217.93.249,100,637,1,11/28/2019 12:01,R_2P5pLRelhyKplpw,,,,,25.72770691,-80.37159729,anonymous,EN,1,1,5,5,,5,5,5,5,5,1,3,"1,2,6,7,8,9,10",21,3,5,5,3,6,3,2,,7,4,5,4,4,4,5,7,11,4,4,3,3,5,4,2,5,7,1,5,4,5,3,5,4,3,2,2,7,3,5,4,4,5,6,6,4,,59,2,,2,3,2,0,1508295111,KS_G9QDMwM2Jd2XIbt_Ouw**,,A person moderating the discussions,a moderator,A moderator,a trained person,a person,editors and journalists,editors and journalists are,a person who,person,an analysis,person who,written,written and posted,a person,wrote and posted,posting,a moderator,Republican,4,5.333333333,7.666666667,0,0,1
11/28/2019 12:04,11/28/2019 12:04,0,72.231.174.201,100,17,1,11/28/2019 12:04,R_31AtAOnwIsDcq35,,,,,42.6822052,-74.48899841,anonymous,EN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1518874298,KS_G9QDMwM3ocHKDDYV9076,no_consent,,,,,,,,,,,,,,,,,,,,,,,,
11/28/2019 12:00,11/28/2019 12:06,0,174.73.190.73,100,361,1,11/28/2019 12:06,R_2ZE0EjqseESuwLe,,,,,33.3348999,-111.8170013,anonymous,EN,1,1,5,5,,2,5,5,4,5,1,3,"1,2,3,4,5,6,7,8,9,10",21,5,2,5,3,4,2,2,,12,12,6,13,13,13,6,7,9,4,1,3,3,2,1,3,3,3,1,3,3,3,1,3,3,7,7,7,6,4,4,6,6,4,4,7,6,,29,9,,,25,3,1,1585488673,KS_G9QDMwM1dscNOeGOWMg**,,An AI-assisted person who is trained to moderate discussions,a moderator aided by AI,A moderator aided by AI,a trained person aided by AI,a person aided by AI,editors and journalists aided by AI,editors and journalists aided by AI are,a person assisted by an AI who,AI-assisted person,an analysis of computational models,person assisted by an AI who,created,generated and posted,an AI-assisted person,generated and posted,generating,an AI-assisted moderator,Democrat,13,10,7.333333333,0,0,0
11/28/2019 12:07,11/28/2019 12:07,0,172.249.194.184,100,18,1,11/28/2019 12:07,R_2wbljnfGlM9KQbv,,,,,33.94410706,-118.197998,anonymous,EN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1502481505,KS_G9QDMwM3ATvK9qqdhpQ**,no_consent,,,,,,,,,,,,,,,,,,,,,,,,
11/28/2019 12:03,11/28/2019 12:12,0,50.206.176.154,100,528,1,11/28/2019 12:12,R_Q0TsEIW7t46juVj,,,,,39.06799316,-76.99330139,anonymous,EN,1,1,7,6,,6,2,3,5,5,3,4,"1,2,3,4,5,6,7,8,9,10",21,8,5,5,3,3,1,2,,10,8,4,9,8,8,1,1,1,5,6,6,6,5,2,5,6,2,3,3,4,5,6,5,5,5,2,2,5,4,2,3,4,5,4,5,6,,67,2,,2,27,3,1,1501209449,KS_G9QDMwM2zeAmpUWOH0g**,,An AI-assisted person who is trained to moderate discussions,a moderator aided by AI,A moderator aided by AI,a trained person aided by AI,a person aided by AI,editors and journalists aided by AI,editors and journalists aided by AI are,a person assisted by an AI who,AI-assisted person,an analysis of computational models,person assisted by an AI who,created,generated and posted,an AI-assisted person,generated and posted,generating,an AI-assisted moderator,Republican,8.333333333,7.333333333,1,0,0,1
11/28/2019 12:07,11/28/2019 12:14,0,38.89.141.30,100,459,1,11/28/2019 12:14,R_OCNeLdO0hD5kEb7,,,,,40.7263031,-73.98179626,anonymous,EN,,1,3,5,,2,5,5,5,5,1,2,1,8,7,1,6,6,6,6,4,,12,12,13,11,12,12,13,13,11,5,5,4,6,4,4,4,4,5,4,5,4,1,1,1,1,7,7,7,4,6,1,7,7,4,3,4,4,,25,6,,,2,1,0,1667208390,KS_G9QDMwM1kWtoTJKAzIA**,,An AI trained to moderate discussions,an AI trained to moderate,An AI trained to moderate,a trained AI,an AI,an AI,an AI is,an AI that,AI,computational models,AI that,generated,generated and posted,an AI,generated and posted,generating,an AI,Democrat,11.66666667,12.33333333,12.33333333,1,1,1
11/28/2019 12:14,11/28/2019 12:15,0,73.182.191.104,100,49,1,11/28/2019 12:15,R_1rPvpuN7Yp5FICo,,,,,41.27760315,-72.81150055,anonymous,EN,1,2,6,5,,6,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1577392912,KS_G9QDMwM3GFSoTRTfZHA**,no_comment_or_social,,,,,,,,,,,,,,,,,,,,,,,,
11/28/2019 12:13,11/28/2019 12:16,0,68.4.199.193,100,151,1,11/28/2019 12:16,R_xxST8PykQvyjNkt,,,,,33.54089355,-117.7845993,anonymous,EN,1,2,3,5,,5,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,1502375762,KS_G9QDMwM2d1Gsd8-pE1g**,no_comment_or_social,,,,,,,,,,,,,,,,,,,,,,,,
11/28/2019 12:06,11/28/2019 12:16,0,76.19.94.230,100,607,1,11/28/2019 12:16,R_3su0ZVwfpx28a3j,,,,,41.38850403,-73.07910156,anonymous,EN,1,1,7,5,,6,2,2,2,2,5,2,"4,7,10",21,6,2,4,3,4,2,2,,10,11,9,11,13,13,7,9,11,4,4,3,4,4,4,3,5,3,4,4,4,3,4,3,4,6,2,3,3,6,3,2,2,3,2,2,2,,71,2,,2,23,3,1,1501327219,KS_G9QDMwM1JekPLu8o2TQ**,,An AI-assisted person who is trained to moderate discussions,a moderator aided by AI,A moderator aided by AI,a trained person aided by AI,a person aided by AI,editors and journalists aided by AI,editors and journalists aided by AI are,a person assisted by an AI who,AI-assisted person,an analysis of computational models,person assisted by an AI who,created,generated and posted,an AI-assisted person,generated and posted,generating,an AI-assisted moderator,Democrat,12.33333333,10,9,0,0,0
11/28/2019 12:09,11/28/2019 12:17,0,24.163.43.39,100,472,1,11/28/2019 12:17,R_20YUxhIqhkrgVSp,,,,,35.58309937,-78.7881012,anonymous,EN,1,1,6,5,,6,3,4,2,3,1,2,"1,6",21,6,4,7,4,6,5,2,,1,3,1,1,3,1,1,3,3,4,4,5,5,4,5,4,5,4,5,4,4,4,5,4,4,2,2,2,1,1,1,1,1,3,2,2,1,,65,2,,2,22,1,0,1502042418,KS_G9QDMwM2HfJaYX30zEg**,,An AI trained to moderate discussions,an AI trained to moderate,An AI trained to moderate,a trained AI,an AI,an AI,an AI is,an AI that,AI,computational models,AI that,generated,generated and posted,an AI,generated and posted,generating,an AI,independent,1.666666667,1.666666667,2.333333333,0,0,0
11/28/2019 12:16,11/28/2019 12:18,0,72.206.15.218,100,148,1,11/28/2019 12:18,R_1pmbsBurPVHbPFy,,,,,36.35189819,-94.21970367,anonymous,EN,1,1,3,3,,1,1,3,2,2,4,3,"1,4,6,7",7,7,5,4,5,6,3,2,,9,5,8,9,10,5,8,6,9,6,4,2,4,6,3,6,4,5,4,1,3,6,4,6,3,6,3,5,3,3,4,4,4,5,4,3,4,,18,12,,,11,1,0,1618525861,KS_G9QDMwM0_1_LEI0indg**,,An AI trained to moderate discussions,an AI trained to moderate,An AI trained to moderate,a trained AI,an AI,an AI,an AI is,an AI that,AI,computational models,AI that,generated,generated and posted,an AI,generated and posted,generating,an AI,Republican,8,7.333333333,7.666666667,1,1,1
11/28/2019 12:16,11/28/2019 12:19,0,108.252.229.12,100,210,1,11/28/2019 12:19,R_2ayqVMqx7OEM3SY,,,,,36.56910706,-119.6190948,anonymous,EN,1,2,6,5,,4,5,5,5,5,"3,4",4,"1,2,4,6,8,9,10",21,8,7,6,7,6,7,2,,11,1,2,11,4,13,12,13,5,6,1,7,6,7,6,7,5,7,6,7,6,7,4,2,5,7,6,6,7,7,5,6,6,7,7,4,6,,53,12,,,15,3,0,1597352695,KS_G9QDMwM0IP4ENXEn2SA**,,An AI-assisted person who is trained to moderate discussions,a moderator aided by AI,A moderator aided by AI,a trained person aided by AI,a person aided by AI,editors and journalists aided by AI,editors and journalists aided by AI are,a person assisted by an AI who,AI-assisted person,an analysis of computational models,person assisted by an AI who,created,generated and posted,an AI-assisted person,generated and posted,generating,an AI-assisted moderator,Republican,9.333333333,4.666666667,10,1,0,1
11/28/2019 12:00,11/28/2019 12:21,0,142.196.99.194,100,1275,1,11/28/2019 12:21,R_2YliYcItZBeswwt,,,,,28.30560303,-81.41970062,anonymous,EN,1,1,5,5,,6,4,4,3,3,1,1,1,7,7,7,5,5,4,5,1,,6,8,9,6,6,8,6,8,9,4,5,4,3,5,5,5,5,3,5,5,4,5,4,5,3,5,4,3,5,5,5,5,4,3,5,5,4,,67,2,,2,2,1,1,1638695170,KS_G9QDMwM1evO8MSfgthQ**,,An AI trained to moderate discussions,an AI trained to moderate,An AI trained to moderate,a trained AI,an AI,an AI,an AI is,an AI that,AI,computational models,AI that,generated,generated and posted,an AI,generated and posted,generating,an AI,Republican,6.666666667,7.666666667,7.666666667,1,0,0
11/28/2019 12:21,11/28/2019 12:21,0,104.174.93.128,100,20,1,11/28/2019 12:21,R_1mztvcjEQqeMDQV,,,,,33.82249451,-118.3103027,anonymous,EN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1661308300,KS_G9QDMwM3exdLeiTb1Ug**,no_consent,,,,,,,,,,,,,,,,,,,,,,,,
11/28/2019 12:03,11/28/2019 12:08,0,72.231.174.201,100,278,1,11/28/2019 12:23,R_Azgng0yCp2vtWa5,,,,,42.6822052,-74.48899841,anonymous,EN,1,1,6,4,,3,1,5,3,5,"1,2",3,"1,2,4,5,7,8,10",21,9,7,7,7,3,4,2,,13,5,8,9,12,5,11,3,9,5,3,4,3,6,4,1,6,5,4,5,7,4,6,7,7,2,7,5,5,2,4,6,4,7,5,4,7,,39,2,,2,19,2,0,1518564298,KS_G9QDMwM3ocHKDDYV4Ow**,,A person moderating the discussions,a moderator,A moderator,a trained person,a person,editors and journalists,editors and journalists are,a person who,person,an analysis,person who,written,written and posted,a person,wrote and posted,posting,a moderator,Republican,8.666666667,8.666666667,7.666666667,1,1,1
11/28/2019 12:11,11/28/2019 12:24,0,75.110.162.166,100,821,1,11/28/2019 12:24,R_2coT0gT48lXwbHG,,,,,35.82119751,-77.10220337,anonymous,EN,1,1,4,6,,6,2,4,3,5,5,1,10,21,9,7,7,4,6,1,2,,9,11,7,9,10,9,13,12,12,4,4,4,4,3,4,2,4,4,3,4,5,4,4,3,3,5,4,4,4,1,4,4,4,3,6,4,6,,75,13,,1,13,1,0,1534683632,KS_G9QDMwM1jDkHQ-_q0Zg**,,An AI trained to moderate discussions,an AI trained to moderate,An AI trained to moderate,a trained AI,an AI,an AI,an AI is,an AI that,AI,computational models,AI that,generated,generated and posted,an AI,generated and posted,generating,an AI,Republican,9.333333333,9,12.33333333,1,1,1
11/28/2019 12:22,11/28/2019 12:25,0,24.118.97.151,100,183,1,11/28/2019 12:25,R_T4QMlKwr3yYkFzz,,,,,44.09860229,-87.67819977,anonymous,EN,1,2,4,1,,3,2,3,4,5,"1,2",3,"2,5",21,10,2,6,7,7,6,3,,11,10,12,13,12,9,12,2,13,7,1,7,7,7,7,7,6,7,6,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,,35,3,,1,20,1,0,1662305195,KS_G9QDMwM3iIhO970oHUQ**,,An AI trained to moderate discussions,an AI trained to moderate,An AI trained to moderate,a trained AI,an AI,an AI,an AI is,an AI that,AI,computational models,AI that,generated,generated and posted,an AI,generated and posted,generating,an AI,Democrat,11.33333333,11,9,1,1,1
11/28/2019 12:19,11/28/2019 12:25,0,76.19.94.230,100,374,1,11/28/2019 12:25,R_3nwxVjP4ma396HC,,,,,41.38850403,-73.07910156,anonymous,EN,1,1,7,5,,6,2,2,2,2,5,2,"4,7,10",21,7,2,4,3,4,2,2,,13,13,13,13,13,13,13,13,13,4,5,5,5,5,5,5,5,5,5,6,6,3,2,1,1,4,2,3,2,1,2,2,2,4,3,3,2,,71,2,,2,22,3,0,1501327219,KS_G9QDMwM1JekPLu8o2TQ**,,An AI-assisted person who is trained to moderate discussions,a moderator aided by AI,A moderator aided by AI,a trained person aided by AI,a person aided by AI,editors and journalists aided by AI,editors and journalists aided by AI are,a person assisted by an AI who,AI-assisted person,an analysis of computational models,person assisted by an AI who,created,generated and posted,an AI-assisted person,generated and posted,generating,an AI-assisted moderator,Democrat,13,13,13,1,1,1
11/28/2019 12:21,11/28/2019 12:25,0,65.32.51.28,100,266,1,11/28/2019 12:25,R_24GcBjPEUECcuxU,,,,,28.11309814,-81.62409973,anonymous,EN,1,2,7,6,,2,5,4,5,4,3,3,1,8,7,3,7,7,6,6,2,,11,12,13,5,1,3,2,3,1,5,5,5,6,5,3,4,5,5,5,5,6,6,6,6,6,7,4,5,6,6,5,6,6,6,6,6,6,,30,13,,1,21,3,1,1554829554,KS_G9QDMwM16a09A0DukpA**,,An AI-assisted person who is trained to moderate discussions,a moderator aided by AI,A moderator aided by AI,a trained person aided by AI,a person aided by AI,editors and journalists aided by AI,editors and journalists aided by AI are,a person assisted by an AI who,AI-assisted person,an analysis of computational models,person assisted by an AI who,created,generated and posted,an AI-assisted person,generated and posted,generating,an AI-assisted moderator,Democrat,3,12,2,1,0,1
11/28/2019 12:15,11/28/2019 12:30,0,172.58.230.219,100,922,1,11/28/2019 12:30,R_2atAM7ObNNKUCZS,,,,,40.7960968,-73.95130157,anonymous,EN,1,1,6,5,,6,3,2,2,2,1,3,"1,2,3,5,7,8,9,10",20,5,4,6,5,7,3,2,,4,4,4,5,8,3,2,2,7,6,6,5,6,7,5,6,5,6,6,5,7,5,5,5,5,5,4,4,5,5,4,5,5,3,4,4,4,,66,10,,,6,3,1,1529455768,KS_G9QDMwM1ADIce41OzVw**,,An AI-assisted person who is trained to moderate discussions,a moderator aided by AI,A moderator aided by AI,a trained person aided by AI,a person aided by AI,editors and journalists aided by AI,editors and journalists aided by AI are,a person assisted by an AI who,AI-assisted person,an analysis of computational models,person assisted by an AI who,created,generated and posted,an AI-assisted person,generated and posted,generating,an AI-assisted moderator,independent,5.333333333,4,3.666666667,1,1,1
11/28/2019 12:27,11/28/2019 12:34,0,24.224.23.244,100,411,1,11/28/2019 12:34,R_RaTP8QXhwn4wGk1,,,,,37.57919312,-101.3488007,anonymous,EN,1,2,3,5,,1,5,5,5,5,3,4,"1,3,5,8",21,9,1,7,7,7,7,2,,12,12,12,3,13,13,1,1,1,7,7,7,7,7,7,7,7,7,7,7,7,7,1,7,7,7,6,7,7,7,7,7,7,7,7,6,7,,22,13,,1,1,2,1,1405511382,KS_G9QDMwM0sy9VVmj9zDw**,,A person moderating the discussions,a moderator,A moderator,a trained person,a person,editors and journalists,editors and journalists are,a person who,person,an analysis,person who,written,written and posted,a person,wrote and posted,posting,a moderator,Democrat,9.666666667,12,1,0,0,1
